Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706548993,0.9996637869386068,70282706944,0,0,0,0
1706548998,1.0002636113829666,70282706944,0,0,0,0
1706549003,0.9998176410353407,70282706944,0,0,0,0
1706549008,1.0003924541586007,70282706944,0,0,0,0
1706549013,1.000213618091475,70282706944,0,0,0,0
1706549018,0.9996594419937608,70282706944,0,0,0,0
1706549023,0.999803559669966,70282706944,0,0,0,0
1706549028,1.0004541695029152,70282706944,0,0,0,0
1706549033,0.9998146551392836,70282706944,0,0,0,0
1706549038,1.000405812574862,70282706944,0,0,0,0
1706549043,0.999428477014766,70282706944,0,0,0,0
1706549048,1.0004076016847558,70282706944,0,0,0,0
1706549053,0.9996304599171516,70282706944,0,0,0,0
1706549058,1.0002305396540903,70282706944,0,0,0,0
1706549063,1.0004570892293718,70282706944,0,0,0,0
1706549068,1.0000054529944211,70282706944,0,0,0,0
1706549073,0.9996207522192018,70282706944,0,0,0,0
1706549078,1.0004213220655263,70282706944,0,0,0,0
1706549083,0.9996083893296245,70282706944,0,0,0,0
1706549088,1.0002047333196906,72140390400,0,0,0,0
1706549093,0.999999254048566,75302240256,0,0,0,0
1706549098,0.9996091294164348,75302240256,0,0,0,0
1706549103,1.0000066551172957,75302240256,0,0,0,0
1706549108,1.0003150224249726,75302240256,0,0,0,0
1706549113,0.9995838743134626,75302240256,0,0,0,0
1706549118,1.0004542608598863,75302240256,0,0,0,0
1706549123,0.9998305914110248,75302240256,0,0,0,0
1706549128,0.9995320727832603,75302240256,0,0,0,0
1706549133,1.000678891969107,75302240256,0,0,0,0
1706549138,1.0000062022021843,75302240256,0,0,0,0
1706549143,0.9996749927272466,75302240256,0,0,0,0
1706549148,1.0000063967931379,75302240256,0,0,0,0
1706549153,1.0002091896656524,75302240256,0,0,0,0
1706549158,0.9997899417371136,75302240256,0,0,0,0
1706549163,1.0000057792228723,75302240256,0,0,0,0
1706549168,1.000265372762567,75302240256,0,0,0,0
1706549173,0.9998440657445672,75302240256,0,0,0,0
1706549178,1.000650301740777,75302240256,0,0,0,0
1706549183,0.9998540303352244,75302240256,0,0,0,0
1706549188,0.999791976634491,75302240256,0,0,0,0
1706549193,1.0000066436823085,75302240256,0,0,0,0
1706549198,1.000415442944757,75302240256,0,0,0,0
1706549203,0.9992565420934649,75302240256,0,0,0,0
1706549208,1.0000682190833703,75302309888,0,0,0,0
1706549213,0.9999968983015926,75302309888,0,0,0,0
1706549218,1.0001614426989314,77306290176,0,0,0,0
1706549223,0.999788395459303,80321863680,0,0,0,0
1706549228,1.0002179728984504,80321863680,0,0,0,0
1706549233,0.9997744280084908,80321863680,0,0,0,0
1706549238,1.000006935514297,80321863680,0,0,0,0
1706549243,0.9997941370471963,80321863680,0,0,0,0
1706549248,1.0000057724892115,80321863680,0,0,0,0
1706549253,1.0006225206239752,80321863680,0,0,0,0
1706549258,0.9995829261531044,80321863680,0,0,0,0
1706549263,1.0000050182539448,80321863680,0,0,0,0
1706549268,1.0003916579961851,80321863680,0,0,0,0
1706549273,0.9993845359436632,80321863680,0,0,0,0
1706549278,1.0004486118974014,80321863680,0,0,0,0
1706549283,0.9993793683879885,80321863680,0,0,0,0
1706549288,1.0006528938510728,80321863680,0,0,0,0
1706549293,0.9997727892650089,80321863680,0,0,0,0
1706549298,0.9998125580313251,80321863680,0,0,0,0
1706549303,0.9996067212037818,80321863680,0,0,0,0
1706549308,1.000248717438694,80321863680,0,0,0,0
1706549313,0.999802401958689,80321863680,0,0,0,0
1706549318,1.0000064423076933,80321863680,0,0,0,0
1706549323,1.0007172970859897,80321863680,0,0,0,0
1706549328,0.9992658984837962,80321863680,0,0,0,0
1706549333,1.0009066342343282,80321863680,0,0,0,0
1706549338,0.9993676541464139,80360267776,0,0,0,0
1706549343,1.000384278402461,85341396992,0,0,0,0
1706549348,1.0000027334889205,85341396992,0,0,0,0
1706549353,0.9996155606180025,85341396992,0,0,0,0
1706549358,1.0007264696279086,85341396992,0,0,0,0
1706549363,1.0000064460492222,85341396992,0,0,0,0
